"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2013-10-01,218.1822574445
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2014-01-01,176.03745240299
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2014-04-01,169.57250176777
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2014-07-01,187.61738579925
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2014-10-01,170.10711271415
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2015-01-01,156.41486016332
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2015-04-01,175.10885042274
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2015-07-01,152.75290918098
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2015-10-01,199.75427080013
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2016-01-01,180.18032018813
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2016-04-01,180.28680509823
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2016-07-01,187.71021744844
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2016-10-01,232.42572749876
12,"Software y Servicios Informáticos",160,"Servicios Informáticos","Egreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2017-01-01,223.49627298437
